2018-02-27 19:06:17,326 [JavaFX Application Thread] INFO  marytts.PStream Global variance optimization
2018-02-27 19:06:17,329 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,329 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=1
2018-02-27 19:06:17,343 [JavaFX Application Thread] INFO  marytts.R 1 Next module: Synthesis
2018-02-27 19:06:17,357 [JavaFX Application Thread] INFO  marytts.HMMSynthesizer Synthesizing one sentence.
2018-02-27 19:06:17,358 [JavaFX Application Thread] INFO  marytts.HTSEngine Using prosody from acoustparams.
2018-02-27 19:06:17,360 [JavaFX Application Thread] INFO  marytts.HTSEngine Number of models in sentence numModel=48  Total number of states numState=240
2018-02-27 19:06:17,360 [JavaFX Application Thread] INFO  marytts.HTSEngine Total number of frames=986  Number of voiced frames=413
2018-02-27 19:06:17,365 [JavaFX Application Thread] INFO  marytts.ParameterGeneration Parameter generation for MGC: 
2018-02-27 19:06:17,365 [JavaFX Application Thread] INFO  marytts.PStream Global variance optimization
2018-02-27 19:06:17,370 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=2
2018-02-27 19:06:17,381 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,381 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (1)  number of iterations=21
2018-02-27 19:06:17,386 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,386 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (2)  number of iterations=21
2018-02-27 19:06:17,389 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,389 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (3)  number of iterations=21
2018-02-27 19:06:17,393 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,394 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (4)  number of iterations=21
2018-02-27 19:06:17,397 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (5)  number of iterations=17
2018-02-27 19:06:17,401 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (6)  number of iterations=15
2018-02-27 19:06:17,405 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (7)  number of iterations=17
2018-02-27 19:06:17,408 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (8)  number of iterations=13
2018-02-27 19:06:17,411 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (9)  number of iterations=16
2018-02-27 19:06:17,413 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,413 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (10)  number of iterations=21
2018-02-27 19:06:17,415 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (11)  number of iterations=15
2018-02-27 19:06:17,417 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (12)  number of iterations=14
2018-02-27 19:06:17,419 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (13)  number of iterations=16
2018-02-27 19:06:17,420 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,421 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (14)  number of iterations=21
2018-02-27 19:06:17,422 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,422 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (15)  number of iterations=21
2018-02-27 19:06:17,424 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,424 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (16)  number of iterations=21
2018-02-27 19:06:17,426 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,426 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (17)  number of iterations=21
2018-02-27 19:06:17,428 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2018-02-27 19:06:17,428 [JavaFX Application Thread] INFO  marytts.PStream Gradient GV optimization for feature: (18)  number of iterations=21
2018-02-27 19:06:17,430 [JavaFX Application Thread] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
